Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Total Sales,Profit
3762,2021-10-28,2021-10-28,Same Day,C-4657,Customer C-4657,Corporate,Washington City 1,Washington,West,Clothing,Jackets,Global Jackets 430,46.94,3,0.0,140.82,32.53
11842,2021-10-28,2021-11-02,Second Class,C-4615,Customer C-4615,Home Office,Illinois City 4,Illinois,Central,Furniture,Bookcases,Global Bookcases 128,71.42,1,0.0,71.42,21.18
5602,2021-10-28,2021-10-30,Standard Class,C-1675,Customer C-1675,Home Office,Illinois City 3,Illinois,Central,Clothing,Jackets,Acme Jackets 565,23.14,3,0.0,69.42,24.33
4109,2021-10-28,2021-11-02,Second Class,C-3393,Customer C-3393,Home Office,North Carolina City 2,North Carolina,South,Office Supplies,Envelopes,Premium Envelopes 829,44.28,6,0.0,265.68,67.47
3028,2021-10-28,2021-10-28,Standard Class,C-4362,Customer C-4362,Corporate,North Carolina City 2,North Carolina,South,Office Supplies,Labels,Best Labels 443,87.68,1,0.0,87.68,22.04
1202,2021-10-28,2021-10-31,Same Day,C-4866,Customer C-4866,Home Office,Illinois City 2,Illinois,Central,Clothing,T-Shirts,Acme T-Shirts 313,56.95,3,0.0,170.85,56.39
13796,2021-10-28,2021-10-31,Standard Class,C-4884,Customer C-4884,Home Office,California City 4,California,West,Technology,Copiers,Best Copiers 250,1926.79,5,0.0,9633.95,3692.92
2412,2021-10-28,2021-10-29,Second Class,C-3304,Customer C-3304,Consumer,Washington City 3,Washington,West,Furniture,Chairs,Acme Chairs 119,224.04,5,0.0,1120.2,441.41
1012,2021-10-28,2021-10-30,Standard Class,C-3856,Customer C-3856,Corporate,New York City 4,New York,East,Office Supplies,Labels,Acme Labels 576,38.87,6,0.0,233.22,48.71
10844,2021-10-28,2021-11-01,First Class,C-2573,Customer C-2573,Corporate,Texas City 4,Texas,Central,Furniture,Bookcases,Value Bookcases 429,976.42,3,0.1,2636.33,467.14
10263,2021-10-28,2021-11-02,Same Day,C-2846,Customer C-2846,Consumer,North Carolina City 3,North Carolina,South,Office Supplies,Labels,Premium Labels 507,34.51,5,0.0,172.55,58.5
1766,2021-10-28,2021-10-29,First Class,C-3978,Customer C-3978,Corporate,Pennsylvania City 3,Pennsylvania,East,Furniture,Chairs,Global Chairs 671,277.85,3,0.5,416.78,-75.36
3445,2021-10-28,2021-11-02,Same Day,C-2089,Customer C-2089,Home Office,Indiana City 3,Indiana,Central,Furniture,Chairs,Global Chairs 438,801.44,1,0.0,801.44,161.06
7641,2021-10-28,2021-10-29,Standard Class,C-1704,Customer C-1704,Consumer,New York City 1,New York,East,Technology,Accessories,Global Accessories 301,173.66,4,0.5,347.32,-92.72
5818,2021-10-28,2021-11-01,First Class,C-3312,Customer C-3312,Consumer,Massachusetts City 4,Massachusetts,East,Clothing,Dresses,Premium Dresses 693,97.95,9,0.0,881.55,240.82
5182,2021-10-28,2021-10-30,Same Day,C-4938,Customer C-4938,Consumer,Oregon City 2,Oregon,West,Technology,Copiers,Best Copiers 398,181.12,2,0.0,362.24,96.19
12679,2021-10-29,2021-10-30,First Class,C-1795,Customer C-1795,Corporate,Arizona City 2,Arizona,West,Office Supplies,Storage,Best Storage 803,33.69,4,0.0,134.76,33.77
480,2021-10-29,2021-10-29,Same Day,C-2034,Customer C-2034,Consumer,New York City 1,New York,East,Furniture,Bookcases,Best Bookcases 111,303.9,6,0.0,1823.4,399.1
11335,2021-10-29,2021-11-03,Same Day,C-1921,Customer C-1921,Home Office,Michigan City 1,Michigan,Central,Furniture,Furnishings,Value Furnishings 316,272.48,3,0.0,817.44,226.35
1275,2021-10-29,2021-11-03,Second Class,C-2071,Customer C-2071,Corporate,Tennessee City 3,Tennessee,South,Home & Garden,Garden Tools,Best Garden Tools 180,214.7,8,0.0,1717.6,394.07
13180,2021-10-29,2021-11-02,Same Day,C-3996,Customer C-3996,Home Office,North Carolina City 1,North Carolina,South,Furniture,Chairs,Premium Chairs 470,181.73,7,0.0,1272.11,474.05
13745,2021-10-29,2021-11-01,Standard Class,C-3339,Customer C-3339,Corporate,New York City 3,New York,East,Furniture,Bookcases,Acme Bookcases 941,225.28,9,0.0,2027.52,559.79
7453,2021-10-29,2021-10-30,First Class,C-1422,Customer C-1422,Corporate,Pennsylvania City 1,Pennsylvania,East,Technology,Accessories,Global Accessories 174,830.42,1,0.0,830.42,280.71
3946,2021-10-29,2021-11-02,Standard Class,C-3124,Customer C-3124,Consumer,Indiana City 2,Indiana,Central,Furniture,Chairs,Value Chairs 399,699.46,6,0.0,4196.76,1014.42
11775,2021-10-29,2021-10-31,Standard Class,C-4808,Customer C-4808,Corporate,Michigan City 1,Michigan,Central,Home & Garden,Plants,Global Plants 572,87.04,1,0.0,87.04,33.47
12346,2021-10-29,2021-10-29,First Class,C-4760,Customer C-4760,Consumer,Arizona City 3,Arizona,West,Technology,Machines,Value Machines 828,717.52,4,0.0,2870.08,1103.3
3779,2021-10-30,2021-11-04,First Class,C-3542,Customer C-3542,Consumer,Washington City 3,Washington,West,Clothing,T-Shirts,Value T-Shirts 886,87.29,3,0.0,261.87,79.31
13529,2021-10-30,2021-11-02,Second Class,C-2769,Customer C-2769,Consumer,Pennsylvania City 3,Pennsylvania,East,Furniture,Chairs,Global Chairs 598,664.38,4,0.0,2657.52,914.79
14246,2021-10-30,2021-11-03,Same Day,C-2525,Customer C-2525,Consumer,Virginia City 1,Virginia,South,Office Supplies,Binders,Premium Binders 405,85.43,6,0.0,512.58,196.47
492,2021-10-30,2021-10-31,Same Day,C-4209,Customer C-4209,Corporate,Florida City 1,Florida,South,Clothing,Dresses,Best Dresses 394,93.95,7,0.4,394.59,-43.9
11919,2021-10-30,2021-10-31,First Class,C-1061,Customer C-1061,Consumer,California City 3,California,West,Furniture,Chairs,Global Chairs 701,652.14,2,0.0,1304.28,405.43
5631,2021-10-30,2021-10-31,Same Day,C-4216,Customer C-4216,Home Office,New York City 1,New York,East,Clothing,Dresses,Value Dresses 252,150.56,6,0.2,722.69,136.77
9238,2021-10-30,2021-10-31,First Class,C-1126,Customer C-1126,Consumer,Illinois City 4,Illinois,Central,Clothing,Dresses,Acme Dresses 497,76.99,9,0.0,692.91,227.7
4856,2021-10-30,2021-11-01,Second Class,C-4084,Customer C-4084,Home Office,Michigan City 3,Michigan,Central,Clothing,Dresses,Best Dresses 637,168.85,6,0.0,1013.1,313.66
7095,2021-10-30,2021-11-04,Same Day,C-2301,Customer C-2301,Consumer,New York City 2,New York,East,Home & Garden,Kitchenware,Best Kitchenware 611,27.81,4,0.0,111.24,30.14
4161,2021-10-30,2021-11-01,First Class,C-2887,Customer C-2887,Corporate,North Carolina City 4,North Carolina,South,Office Supplies,Accessories,Value Accessories 243,18.73,5,0.5,46.82,-12.88
13035,2021-10-31,2021-11-01,Standard Class,C-3223,Customer C-3223,Home Office,Texas City 2,Texas,Central,Home & Garden,Kitchenware,Premium Kitchenware 931,278.64,9,0.0,2507.76,911.01
3394,2021-10-31,2021-11-04,First Class,C-1769,Customer C-1769,Consumer,New York City 3,New York,East,Clothing,Dresses,Acme Dresses 241,33.71,3,0.0,101.13,26.02
1797,2021-10-31,2021-11-05,Standard Class,C-1420,Customer C-1420,Corporate,Ohio City 2,Ohio,East,Home & Garden,Decor,Premium Decor 499,236.81,3,0.0,710.43,282.46
717,2021-10-31,2021-11-05,Second Class,C-3801,Customer C-3801,Corporate,Indiana City 1,Indiana,Central,Office Supplies,Accessories,Value Accessories 112,19.34,5,0.0,96.7,36.51
12323,2021-10-31,2021-10-31,Second Class,C-1997,Customer C-1997,Corporate,Michigan City 4,Michigan,Central,Office Supplies,Art,Best Art 425,68.8,2,0.0,137.6,40.06
14925,2021-10-31,2021-10-31,Same Day,C-4423,Customer C-4423,Consumer,Texas City 3,Texas,Central,Clothing,Jackets,Global Jackets 815,72.29,9,0.1,585.55,81.3
1083,2021-10-31,2021-11-02,Same Day,C-2147,Customer C-2147,Consumer,Texas City 4,Texas,Central,Technology,Copiers,Best Copiers 688,1563.83,6,0.0,9382.98,3187.88
4902,2021-10-31,2021-11-02,Same Day,C-2135,Customer C-2135,Corporate,Texas City 2,Texas,Central,Office Supplies,Fasteners,Premium Fasteners 361,15.18,8,0.0,121.44,36.69
2353,2021-10-31,2021-11-02,Second Class,C-1049,Customer C-1049,Consumer,Washington City 1,Washington,West,Clothing,Jackets,Value Jackets 551,92.48,8,0.0,739.84,210.73
8081,2021-10-31,2021-10-31,Second Class,C-1751,Customer C-1751,Home Office,Oregon City 1,Oregon,West,Office Supplies,Envelopes,Value Envelopes 401,27.77,5,0.0,138.85,40.28
7236,2021-10-31,2021-11-05,Standard Class,C-3783,Customer C-3783,Consumer,Tennessee City 4,Tennessee,South,Clothing,Jackets,Best Jackets 369,149.14,2,0.0,298.28,63.89
11833,2021-10-31,2021-11-03,Second Class,C-3851,Customer C-3851,Consumer,Washington City 3,Washington,West,Technology,Phones,Global Phones 897,203.08,4,0.1,731.09,81.24
9069,2021-11-01,2021-11-04,First Class,C-2885,Customer C-2885,Consumer,Massachusetts City 4,Massachusetts,East,Furniture,Bookcases,Acme Bookcases 217,557.61,5,0.3,1951.64,-102.81
11774,2021-11-01,2021-11-01,Same Day,C-4084,Customer C-4084,Corporate,Florida City 1,Florida,South,Clothing,Jackets,Acme Jackets 240,58.34,8,0.3,326.7,-17.73
4283,2021-11-01,2021-11-01,Standard Class,C-2554,Customer C-2554,Home Office,Massachusetts City 1,Massachusetts,East,Furniture,Chairs,Global Chairs 910,569.74,3,0.1,1538.3,390.85
8128,2021-11-01,2021-11-04,Standard Class,C-3087,Customer C-3087,Consumer,Ohio City 1,Ohio,East,Office Supplies,Supplies,Value Supplies 196,97.53,2,0.1,175.55,40.99
12588,2021-11-01,2021-11-03,Second Class,C-2050,Customer C-2050,Corporate,Ohio City 4,Ohio,East,Clothing,Jackets,Global Jackets 649,121.01,5,0.5,302.53,-58.98
2268,2021-11-01,2021-11-03,Second Class,C-2709,Customer C-2709,Consumer,Tennessee City 3,Tennessee,South,Clothing,Dresses,Acme Dresses 289,32.21,8,0.5,128.84,-34.13
3217,2021-11-01,2021-11-01,Standard Class,C-3648,Customer C-3648,Consumer,North Carolina City 1,North Carolina,South,Clothing,Jackets,Global Jackets 544,90.94,1,0.0,90.94,34.2
11805,2021-11-02,2021-11-06,Standard Class,C-3363,Customer C-3363,Consumer,Ohio City 2,Ohio,East,Technology,Copiers,Best Copiers 512,207.75,8,0.1,1495.8,415.14
4422,2021-11-02,2021-11-05,Second Class,C-2552,Customer C-2552,Corporate,New York City 2,New York,East,Technology,Machines,Acme Machines 147,358.0,1,0.0,358.0,113.36
1585,2021-11-02,2021-11-06,Standard Class,C-4500,Customer C-4500,Consumer,Massachusetts City 1,Massachusetts,East,Office Supplies,Art,Best Art 648,26.79,9,0.0,241.11,90.24
11447,2021-11-02,2021-11-07,First Class,C-3838,Customer C-3838,Consumer,Arizona City 3,Arizona,West,Technology,Copiers,Value Copiers 133,1164.65,5,0.0,5823.25,2132.36
4347,2021-11-02,2021-11-05,First Class,C-1815,Customer C-1815,Consumer,Indiana City 2,Indiana,Central,Office Supplies,Envelopes,Acme Envelopes 511,16.85,9,0.2,121.32,16.94
10220,2021-11-02,2021-11-07,Same Day,C-4194,Customer C-4194,Corporate,Virginia City 2,Virginia,South,Home & Garden,Garden Tools,Acme Garden Tools 787,111.29,9,0.5,500.8,-107.13
1571,2021-11-02,2021-11-02,Standard Class,C-1652,Customer C-1652,Consumer,Indiana City 1,Indiana,Central,Clothing,Dresses,Value Dresses 351,185.57,6,0.1,1002.08,258.98
6505,2021-11-03,2021-11-04,Standard Class,C-2728,Customer C-2728,Consumer,Ohio City 4,Ohio,East,Office Supplies,Paper,Value Paper 164,39.31,4,0.0,157.24,59.65
10913,2021-11-03,2021-11-06,Standard Class,C-3490,Customer C-3490,Corporate,Arizona City 1,Arizona,West,Home & Garden,Plants,Global Plants 630,176.9,3,0.3,371.49,1.87
7681,2021-11-03,2021-11-04,Same Day,C-4181,Customer C-4181,Consumer,Virginia City 2,Virginia,South,Technology,Phones,Acme Phones 428,1012.49,3,0.0,3037.47,947.71
13886,2021-11-03,2021-11-06,Same Day,C-2427,Customer C-2427,Corporate,Tennessee City 2,Tennessee,South,Office Supplies,Storage,Global Storage 300,19.04,9,0.0,171.36,44.69
7416,2021-11-03,2021-11-07,Same Day,C-3816,Customer C-3816,Consumer,Tennessee City 3,Tennessee,South,Clothing,T-Shirts,Best T-Shirts 872,168.94,7,0.0,1182.58,295.37
600,2021-11-03,2021-11-05,First Class,C-3550,Customer C-3550,Consumer,Texas City 4,Texas,Central,Home & Garden,Decor,Value Decor 804,35.4,7,0.0,247.8,82.72
11735,2021-11-03,2021-11-07,Standard Class,C-2686,Customer C-2686,Consumer,New York City 2,New York,East,Furniture,Furnishings,Value Furnishings 488,708.79,5,0.0,3543.95,795.63
11069,2021-11-03,2021-11-04,Second Class,C-3468,Customer C-3468,Consumer,California City 4,California,West,Home & Garden,Kitchenware,Best Kitchenware 799,43.8,7,0.2,245.28,33.93
12872,2021-11-03,2021-11-08,Standard Class,C-2710,Customer C-2710,Corporate,Arizona City 3,Arizona,West,Home & Garden,Garden Tools,Global Garden Tools 287,32.54,7,0.0,227.78,71.18
13049,2021-11-03,2021-11-03,First Class,C-2953,Customer C-2953,Corporate,Tennessee City 1,Tennessee,South,Office Supplies,Art,Acme Art 262,53.3,7,0.2,298.48,54.81
8566,2021-11-03,2021-11-05,Standard Class,C-2190,Customer C-2190,Consumer,Washington City 1,Washington,West,Office Supplies,Binders,Premium Binders 604,86.95,7,0.0,608.65,215.82
12375,2021-11-03,2021-11-03,Standard Class,C-1631,Customer C-1631,Corporate,Pennsylvania City 3,Pennsylvania,East,Office Supplies,Binders,Acme Binders 112,78.85,1,0.1,70.96,18.99
6457,2021-11-03,2021-11-06,Same Day,C-2989,Customer C-2989,Consumer,Pennsylvania City 4,Pennsylvania,East,Technology,Phones,Global Phones 592,1409.99,4,0.4,3383.98,-451.99
6960,2021-11-04,2021-11-09,Same Day,C-1096,Customer C-1096,Consumer,Texas City 4,Texas,Central,Clothing,T-Shirts,Premium T-Shirts 874,134.58,1,0.0,134.58,46.47
6853,2021-11-04,2021-11-04,First Class,C-4317,Customer C-4317,Consumer,North Carolina City 1,North Carolina,South,Furniture,Furnishings,Best Furnishings 959,263.78,2,0.0,527.56,181.58
9674,2021-11-04,2021-11-09,Standard Class,C-4442,Customer C-4442,Corporate,California City 3,California,West,Furniture,Tables,Global Tables 418,914.49,4,0.5,1828.98,-290.3
1176,2021-11-04,2021-11-07,Second Class,C-4702,Customer C-4702,Consumer,Massachusetts City 1,Massachusetts,East,Technology,Phones,Acme Phones 623,462.43,9,0.1,3745.68,622.12
12533,2021-11-04,2021-11-07,First Class,C-3662,Customer C-3662,Consumer,Indiana City 2,Indiana,Central,Home & Garden,Kitchenware,Acme Kitchenware 839,66.98,8,0.0,535.84,152.23
10878,2021-11-04,2021-11-07,First Class,C-3494,Customer C-3494,Home Office,Florida City 3,Florida,South,Office Supplies,Paper,Global Paper 390,10.35,6,0.0,62.1,19.86
4720,2021-11-04,2021-11-05,Same Day,C-3003,Customer C-3003,Consumer,Tennessee City 2,Tennessee,South,Home & Garden,Garden Tools,Acme Garden Tools 734,201.1,3,0.0,603.3,161.98
4341,2021-11-04,2021-11-08,Same Day,C-4977,Customer C-4977,Consumer,Massachusetts City 1,Massachusetts,East,Technology,Machines,Best Machines 991,752.67,6,0.0,4516.02,1576.02
11527,2021-11-04,2021-11-07,Same Day,C-2318,Customer C-2318,Corporate,Arizona City 1,Arizona,West,Office Supplies,Paper,Global Paper 836,94.4,2,0.0,188.8,40.58
4493,2021-11-04,2021-11-09,First Class,C-3519,Customer C-3519,Consumer,Illinois City 1,Illinois,Central,Technology,Copiers,Best Copiers 478,205.53,8,0.4,986.54,-90.6
13868,2021-11-05,2021-11-09,First Class,C-2375,Customer C-2375,Consumer,Michigan City 3,Michigan,Central,Office Supplies,Supplies,Acme Supplies 610,40.77,1,0.0,40.77,13.76
11103,2021-11-05,2021-11-09,Second Class,C-3692,Customer C-3692,Corporate,Michigan City 4,Michigan,Central,Home & Garden,Decor,Acme Decor 631,189.42,7,0.0,1325.94,268.74
5867,2021-11-05,2021-11-07,Same Day,C-4514,Customer C-4514,Home Office,Washington City 3,Washington,West,Office Supplies,Paper,Acme Paper 167,96.68,9,0.2,696.1,90.88
2315,2021-11-05,2021-11-06,Second Class,C-2839,Customer C-2839,Corporate,North Carolina City 4,North Carolina,South,Technology,Machines,Value Machines 169,1767.12,7,0.0,12369.84,4524.77
388,2021-11-05,2021-11-06,Second Class,C-1524,Customer C-1524,Corporate,Pennsylvania City 4,Pennsylvania,East,Clothing,T-Shirts,Best T-Shirts 293,113.1,8,0.0,904.8,304.95
569,2021-11-05,2021-11-09,Same Day,C-1928,Customer C-1928,Home Office,Indiana City 4,Indiana,Central,Furniture,Furnishings,Premium Furnishings 555,173.29,9,0.0,1559.61,607.12
6803,2021-11-05,2021-11-07,Same Day,C-2006,Customer C-2006,Corporate,Massachusetts City 4,Massachusetts,East,Office Supplies,Fasteners,Best Fasteners 963,81.7,5,0.3,285.95,27.33
14329,2021-11-05,2021-11-10,First Class,C-4639,Customer C-4639,Home Office,Michigan City 4,Michigan,Central,Technology,Copiers,Best Copiers 960,1615.4,4,0.0,6461.6,1881.71
12677,2021-11-06,2021-11-10,Standard Class,C-4371,Customer C-4371,Consumer,Florida City 1,Florida,South,Technology,Accessories,Premium Accessories 994,662.1,7,0.5,2317.35,-297.91
6953,2021-11-06,2021-11-10,Standard Class,C-2313,Customer C-2313,Consumer,Washington City 2,Washington,West,Clothing,T-Shirts,Value T-Shirts 253,197.53,5,0.1,888.88,223.26
3925,2021-11-06,2021-11-11,Second Class,C-3463,Customer C-3463,Home Office,Michigan City 2,Michigan,Central,Technology,Copiers,Acme Copiers 421,304.42,4,0.0,1217.68,346.16
6007,2021-11-06,2021-11-09,First Class,C-3330,Customer C-3330,Consumer,North Carolina City 2,North Carolina,South,Furniture,Bookcases,Value Bookcases 733,557.8,2,0.0,1115.6,293.23
14485,2021-11-06,2021-11-10,Standard Class,C-3678,Customer C-3678,Consumer,Oregon City 3,Oregon,West,Technology,Phones,Global Phones 407,705.89,4,0.0,2823.56,699.86
1438,2021-11-06,2021-11-11,Standard Class,C-2405,Customer C-2405,Corporate,Virginia City 4,Virginia,South,Clothing,Dresses,Best Dresses 652,62.93,7,0.0,440.51,104.68
2914,2021-11-06,2021-11-07,Standard Class,C-2192,Customer C-2192,Corporate,Florida City 4,Florida,South,Clothing,Dresses,Global Dresses 975,189.78,4,0.0,759.12,200.39
2174,2021-11-06,2021-11-10,First Class,C-4134,Customer C-4134,Corporate,Massachusetts City 4,Massachusetts,East,Clothing,Dresses,Best Dresses 704,192.17,8,0.4,922.42,-152.02
8315,2021-11-06,2021-11-11,Standard Class,C-1451,Customer C-1451,Consumer,Tennessee City 4,Tennessee,South,Technology,Copiers,Acme Copiers 249,303.62,8,0.0,2428.96,784.67
9389,2021-11-06,2021-11-06,Second Class,C-4592,Customer C-4592,Corporate,Virginia City 4,Virginia,South,Home & Garden,Decor,Acme Decor 124,121.15,8,0.0,969.2,331.46
3945,2021-11-06,2021-11-09,Same Day,C-4984,Customer C-4984,Consumer,North Carolina City 3,North Carolina,South,Clothing,Jackets,Acme Jackets 552,171.66,2,0.0,343.32,95.17
2211,2021-11-06,2021-11-09,Same Day,C-2724,Customer C-2724,Consumer,Arizona City 2,Arizona,West,Office Supplies,Labels,Value Labels 896,12.2,8,0.0,97.6,23.21
2638,2021-11-07,2021-11-09,Same Day,C-3782,Customer C-3782,Consumer,Indiana City 2,Indiana,Central,Technology,Accessories,Global Accessories 191,1493.74,3,0.0,4481.22,1639.25
6647,2021-11-07,2021-11-07,Same Day,C-3102,Customer C-3102,Corporate,New York City 2,New York,East,Technology,Copiers,Global Copiers 540,1742.7,8,0.0,13941.6,2834.78
3620,2021-11-07,2021-11-09,Same Day,C-4550,Customer C-4550,Consumer,Indiana City 4,Indiana,Central,Technology,Machines,Acme Machines 629,1896.76,6,0.0,11380.56,3399.58
7007,2021-11-07,2021-11-11,Second Class,C-1938,Customer C-1938,Corporate,North Carolina City 1,North Carolina,South,Technology,Accessories,Value Accessories 763,325.94,7,0.5,1140.79,-118.06
507,2021-11-07,2021-11-11,Second Class,C-3634,Customer C-3634,Home Office,North Carolina City 2,North Carolina,South,Home & Garden,Kitchenware,Global Kitchenware 805,15.12,3,0.0,45.36,13.88
10474,2021-11-07,2021-11-08,Standard Class,C-1891,Customer C-1891,Consumer,California City 4,California,West,Office Supplies,Labels,Global Labels 256,25.98,8,0.0,207.84,58.29
2223,2021-11-07,2021-11-09,First Class,C-3757,Customer C-3757,Corporate,Texas City 1,Texas,Central,Furniture,Tables,Value Tables 285,758.24,3,0.0,2274.72,650.03
2003,2021-11-07,2021-11-12,Standard Class,C-2730,Customer C-2730,Home Office,Pennsylvania City 1,Pennsylvania,East,Furniture,Tables,Best Tables 980,109.01,1,0.0,109.01,26.57
3936,2021-11-07,2021-11-09,Second Class,C-2918,Customer C-2918,Home Office,California City 1,California,West,Home & Garden,Decor,Best Decor 746,130.24,2,0.0,260.48,84.8
14278,2021-11-07,2021-11-11,Standard Class,C-3579,Customer C-3579,Corporate,California City 1,California,West,Home & Garden,Decor,Value Decor 968,95.63,3,0.0,286.89,100.0
8068,2021-11-07,2021-11-09,Standard Class,C-4327,Customer C-4327,Corporate,Washington City 3,Washington,West,Technology,Machines,Acme Machines 810,1875.97,1,0.0,1875.97,550.77
