Customer ID,Recency,Frequency,Monetary,Cluster,Segment
C-4192,180,2,4870.25,0,Mid Value
C-4193,323,8,8485.237500000001,1,High Value
C-4194,69,4,5566.767500000001,0,Mid Value
C-4195,32,5,6944.93,1,High Value
C-4196,172,3,1604.0100000000002,0,Mid Value
C-4197,141,5,9204.3275,1,High Value
C-4198,137,6,6879.34,1,High Value
C-4199,152,7,3029.65,1,High Value
C-4200,140,3,2545.8900000000003,0,Mid Value
C-4201,356,6,8153.717500000001,1,High Value
C-4202,60,3,5553.3175,0,Mid Value
C-4203,294,4,4267.99,0,Mid Value
C-4204,381,4,3584.8,0,Mid Value
C-4205,881,2,721.49,2,Low Value
C-4206,115,4,8318.72,1,High Value
C-4208,593,2,2463.99,2,Low Value
C-4209,92,3,1215.8899999999999,0,Mid Value
C-4210,523,3,2254.85,0,Mid Value
C-4211,195,4,7940.587500000001,1,High Value
C-4212,40,2,714.44,0,Mid Value
C-4213,223,6,6984.86,1,High Value
C-4214,748,2,1604.8700000000001,2,Low Value
C-4215,21,3,967.37,0,Mid Value
C-4216,192,6,7416.8175,1,High Value
C-4217,32,3,3019.02,0,Mid Value
C-4218,604,3,4285.139999999999,2,Low Value
C-4220,281,4,2534.34,0,Mid Value
C-4221,33,6,16970.215,1,High Value
C-4222,191,6,7455.82,1,High Value
C-4223,30,3,4856.967500000001,0,Mid Value
C-4224,395,2,1286.33,0,Mid Value
C-4225,515,4,3711.56,0,Mid Value
C-4226,14,2,3157.52,0,Mid Value
C-4227,3,5,11368.1875,1,High Value
C-4228,491,3,634.5,0,Mid Value
C-4229,61,3,672.98,0,Mid Value
C-4230,758,4,12437.657500000001,1,High Value
C-4231,89,4,6130.45,0,Mid Value
C-4232,232,5,6427.0775,1,High Value
C-4233,56,1,564.48,0,Mid Value
C-4234,776,2,2509.3399999999997,2,Low Value
C-4235,50,9,10804.8775,1,High Value
C-4236,705,3,5402.1675000000005,2,Low Value
C-4237,20,2,5977.3675,0,Mid Value
C-4238,428,4,1632.54,0,Mid Value
C-4239,125,4,6436.07,0,Mid Value
C-4240,773,3,1794.74,2,Low Value
C-4241,960,3,4104.61,2,Low Value
C-4242,953,2,5293.4475,2,Low Value
C-4243,8,2,686.4200000000001,0,Mid Value
C-4244,610,2,8305.1275,2,Low Value
C-4245,587,3,4147.16,2,Low Value
C-4246,538,3,1636.7,2,Low Value
C-4247,121,4,1005.3799999999999,0,Mid Value
C-4248,206,5,3137.26,0,Mid Value
C-4249,217,9,18100.495000000003,1,High Value
C-4250,548,1,122.94,2,Low Value
C-4251,307,3,1326.09,0,Mid Value
C-4252,252,2,4426.860000000001,0,Mid Value
C-4253,43,2,736.67,0,Mid Value
C-4254,11,4,6850.1,0,Mid Value
C-4255,122,3,5210.567500000001,0,Mid Value
C-4256,152,2,807.86,0,Mid Value
C-4257,59,7,7072.34,1,High Value
C-4258,147,2,2451.27,0,Mid Value
C-4259,451,4,1442.01,0,Mid Value
C-4260,920,1,4666.087500000001,2,Low Value
C-4261,298,5,3857.53,0,Mid Value
C-4262,367,5,3960.284057774692,0,Mid Value
C-4263,21,3,1927.23,0,Mid Value
C-4264,204,2,4725.187500000001,0,Mid Value
C-4265,278,6,7417.670000000001,1,High Value
C-4266,170,2,3070.51,0,Mid Value
C-4267,159,5,5518.21,0,Mid Value
C-4268,126,5,6991.320000000001,1,High Value
C-4269,191,1,70.08,0,Mid Value
C-4270,166,2,1696.7800000000002,0,Mid Value
C-4271,371,3,5239.91,0,Mid Value
C-4272,18,3,6302.437500000001,0,Mid Value
C-4273,264,7,13002.54,1,High Value
C-4274,618,1,1340.29,2,Low Value
C-4275,198,2,6728.987500000001,0,Mid Value
C-4276,356,3,7006.6575,0,Mid Value
C-4277,491,4,8144.8099999999995,1,High Value
C-4278,383,4,5052.9400000000005,0,Mid Value
C-4279,5,6,9641.317500000001,1,High Value
C-4280,117,2,5394.2875,0,Mid Value
C-4281,434,3,1560.88,0,Mid Value
C-4282,23,1,4666.087500000001,0,Mid Value
C-4283,583,4,4694.01,0,Mid Value
C-4284,16,2,9332.175000000001,0,Mid Value
C-4285,1026,1,181.96,2,Low Value
C-4286,1388,1,235.97,2,Low Value
C-4287,181,3,3016.86,0,Mid Value
C-4288,225,3,1749.15,0,Mid Value
C-4289,153,2,1673.2399999999998,0,Mid Value
C-4290,232,2,1108.66,0,Mid Value
C-4291,819,2,1705.68,2,Low Value
C-4292,1429,1,3004.4,2,Low Value
C-4293,860,3,1074.8,2,Low Value
C-4294,105,5,9674.4475,1,High Value
C-4295,183,5,6662.009999999999,1,High Value
C-4296,605,4,7204.467500000001,0,Mid Value
C-4297,169,4,2341.8999999999996,0,Mid Value
C-4298,1078,1,280.71,2,Low Value
C-4299,31,6,9312.177500000002,1,High Value
C-4300,84,4,9579.6275,1,High Value
C-4301,59,4,10508.4375,1,High Value
C-4302,405,2,353.38,0,Mid Value
C-4303,439,5,4186.1,0,Mid Value
C-4304,328,2,9332.175000000001,0,Mid Value
C-4305,72,6,5243.67,1,High Value
C-4306,864,2,1123.4,2,Low Value
C-4307,871,5,2570.0299999999997,2,Low Value
C-4308,93,5,5407.24,0,Mid Value
C-4309,1059,4,9622.337500000001,2,Low Value
C-4310,16,6,6325.597500000001,1,High Value
C-4311,96,7,19428.402500000004,1,High Value
C-4312,129,6,13036.497500000001,1,High Value
C-4313,205,2,574.01,0,Mid Value
C-4314,55,4,2415.95,0,Mid Value
C-4315,31,6,8394.4875,1,High Value
C-4316,460,5,3550.42,0,Mid Value
C-4317,43,7,12061.075,1,High Value
C-4318,417,4,5165.41,0,Mid Value
C-4319,498,1,4666.087500000001,2,Low Value
C-4320,20,7,5367.09,1,High Value
C-4321,597,4,6462.67,0,Mid Value
C-4322,393,1,4666.087500000001,0,Mid Value
C-4323,360,3,2640.44,0,Mid Value
C-4324,1078,2,7092.4475,2,Low Value
C-4325,13,6,5041.79,1,High Value
C-4326,19,7,12929.8,1,High Value
C-4327,826,3,2921.41,2,Low Value
C-4328,1162,2,1056.54,2,Low Value
C-4329,352,7,3484.53,1,High Value
C-4330,399,2,823.64,0,Mid Value
C-4331,330,4,3673.94,0,Mid Value
C-4332,35,6,12193.587500000001,1,High Value
C-4333,76,5,6611.317500000001,1,High Value
C-4334,29,10,27143.050000000003,1,High Value
C-4335,848,3,2092.89,2,Low Value
C-4336,179,2,180.38,0,Mid Value
C-4337,249,2,3644.13,0,Mid Value
C-4338,203,4,9587.565000000002,1,High Value
C-4339,801,1,846.63,2,Low Value
C-4340,3,4,3094.0099999999998,0,Mid Value
C-4341,29,4,5325.6675000000005,0,Mid Value
C-4342,681,3,4188.14,2,Low Value
C-4344,131,3,1209.15,0,Mid Value
C-4345,140,5,1825.0,0,Mid Value
C-4346,231,4,8935.7275,1,High Value
C-4347,657,3,5884.687500000001,2,Low Value
C-4348,17,5,8398.4375,1,High Value
C-4349,83,5,7429.83,1,High Value
C-4350,100,4,8040.837500000001,1,High Value
C-4351,739,5,6022.4,2,Low Value
C-4352,22,6,9530.5575,1,High Value
C-4353,100,4,13097.6275,1,High Value
C-4354,503,4,1885.73,0,Mid Value
C-4355,105,4,6198.4475,0,Mid Value
C-4356,36,5,9652.7075,1,High Value
C-4357,312,4,7967.4575,1,High Value
C-4358,48,4,1926.82,0,Mid Value
C-4359,97,6,2963.81,0,Mid Value
C-4360,507,7,7124.67,1,High Value
C-4361,439,2,5230.837500000001,0,Mid Value
C-4362,39,8,5676.349999999999,1,High Value
C-4363,539,4,3774.07,0,Mid Value
C-4364,663,6,8441.28,1,High Value
C-4365,21,5,4239.97,0,Mid Value
C-4366,1,3,2554.71,0,Mid Value
C-4367,89,6,3044.7,0,Mid Value
C-4368,261,4,6541.047500000001,0,Mid Value
C-4369,72,2,692.46,0,Mid Value
C-4370,431,2,771.72,0,Mid Value
C-4371,654,2,2897.56,2,Low Value
C-4372,350,4,6765.56,0,Mid Value
C-4373,831,2,188.7,2,Low Value
C-4374,31,6,8319.5175,1,High Value
C-4375,665,2,6398.8275,2,Low Value
C-4376,223,2,623.05,0,Mid Value
C-4377,83,4,5421.81,0,Mid Value
C-4378,423,3,484.07000000000005,0,Mid Value
C-4379,557,6,4989.0,1,High Value
C-4380,318,4,1930.85,0,Mid Value
C-4381,24,6,7957.2475,1,High Value
C-4382,195,3,1277.61,0,Mid Value
C-4383,815,2,3422.0,2,Low Value
C-4384,101,5,7173.297500000001,1,High Value
C-4385,350,2,181.37,0,Mid Value
C-4386,164,6,3303.1400000000003,0,Mid Value
C-4387,415,2,336.77000000000004,0,Mid Value
C-4388,48,5,2216.95,0,Mid Value
C-4389,696,3,4103.617608901692,2,Low Value
C-4390,146,3,1259.17,0,Mid Value
C-4391,238,2,2042.49,0,Mid Value
C-4392,412,3,8597.2075,0,Mid Value
C-4393,766,2,4200.95,2,Low Value
C-4394,274,2,3090.3799999999997,0,Mid Value
C-4395,119,8,15072.47756357682,1,High Value
C-4396,115,4,3866.79,0,Mid Value
C-4397,70,2,856.08,0,Mid Value
C-4398,11,5,15316.142500000002,1,High Value
C-4399,469,3,5830.8975,0,Mid Value
C-4401,52,4,2107.93,0,Mid Value
C-4402,185,5,10775.6975,1,High Value
C-4403,281,4,2295.7400000000002,0,Mid Value
C-4404,116,3,5193.9075,0,Mid Value
C-4405,7,4,7028.4175000000005,0,Mid Value
C-4406,56,5,5198.400000000001,0,Mid Value
C-4407,424,2,5108.8575,0,Mid Value
C-4408,40,6,8272.310000000001,1,High Value
C-4409,286,6,10035.4275,1,High Value
C-4410,511,8,3614.1800000000003,1,High Value
C-4411,257,4,6184.49,0,Mid Value
C-4412,160,8,8297.42,1,High Value
C-4413,685,2,384.51,2,Low Value
C-4414,187,4,4076.5199999999995,0,Mid Value
C-4415,401,3,3841.71,0,Mid Value
C-4416,585,4,8562.844646421267,1,High Value
C-4417,117,5,6222.5,1,High Value
C-4418,108,6,15512.625,1,High Value
C-4419,417,2,5492.3775000000005,0,Mid Value
C-4420,534,2,710.85,2,Low Value
C-4421,47,5,2766.52,0,Mid Value
C-4422,354,6,6359.48,1,High Value
C-4423,865,4,5648.4175000000005,2,Low Value
C-4424,108,2,202.05,0,Mid Value
C-4425,39,5,5661.51,1,High Value
C-4426,322,4,4924.07,0,Mid Value
C-4427,7,4,8971.747500000001,1,High Value
C-4428,7,5,5260.61101996721,0,Mid Value
C-4429,59,8,9901.5075,1,High Value
C-4430,164,5,4510.29,0,Mid Value
C-4431,21,5,3823.08,0,Mid Value
C-4432,356,4,1287.22,0,Mid Value
C-4433,281,3,3145.24,0,Mid Value
C-4434,742,4,2887.29,2,Low Value
C-4435,22,5,14073.8575,1,High Value
C-4436,266,3,1105.04,0,Mid Value
C-4437,131,3,4643.5599999999995,0,Mid Value
C-4438,315,3,4742.8775000000005,0,Mid Value
C-4439,422,3,2747.26,0,Mid Value
C-4440,678,1,485.28,2,Low Value
C-4441,571,1,564.93,2,Low Value
C-4442,313,7,3359.08,1,High Value
C-4443,352,5,13536.835000000001,1,High Value
C-4444,133,5,980.5,0,Mid Value
C-4445,208,4,5338.3475,0,Mid Value
C-4446,275,5,4110.89,0,Mid Value
C-4447,26,5,6028.79,1,High Value
C-4448,151,5,6019.4400000000005,1,High Value
C-4449,117,5,3469.36,0,Mid Value
C-4450,38,4,5765.92,0,Mid Value
C-4451,137,3,3285.27,0,Mid Value
C-4452,129,2,6698.04,0,Mid Value
C-4453,423,1,82.72,0,Mid Value
C-4454,128,4,9067.427500000002,1,High Value
C-4455,336,4,4790.22,0,Mid Value
C-4456,107,2,204.53,0,Mid Value
C-4457,398,4,8449.907500000001,1,High Value
C-4458,69,4,859.48,0,Mid Value
C-4459,118,5,6734.11,1,High Value
C-4460,930,2,1409.01,2,Low Value
C-4461,1212,1,1657.04,2,Low Value
C-4462,363,4,369.32,0,Mid Value
C-4463,127,7,4372.15,1,High Value
C-4464,1014,3,10585.845000000001,2,Low Value
C-4465,44,4,2926.19,0,Mid Value
C-4466,45,3,4644.49,0,Mid Value
C-4467,1082,3,1422.83,2,Low Value
C-4468,7,2,1028.49,0,Mid Value
C-4469,84,3,939.09,0,Mid Value
C-4470,121,3,3426.75,0,Mid Value
C-4471,30,5,7875.8675,1,High Value
C-4472,1066,3,3012.86,2,Low Value
C-4473,120,4,5174.47,0,Mid Value
C-4474,288,3,1650.4099999999999,0,Mid Value
C-4475,217,5,10492.73,1,High Value
C-4476,328,3,1224.4,0,Mid Value
C-4477,1129,2,3092.33,2,Low Value
C-4478,148,8,14130.035000000002,1,High Value
C-4479,164,3,3652.32,0,Mid Value
C-4480,358,3,2014.1799999999998,0,Mid Value
C-4481,795,2,5640.427500000001,2,Low Value
C-4482,324,3,3669.51,0,Mid Value
C-4483,187,6,4408.889999999999,1,High Value
C-4484,1287,1,37.92,2,Low Value
C-4485,438,5,8329.57,1,High Value
C-4486,415,6,7189.537500000001,1,High Value
C-4488,526,3,719.8299999999999,0,Mid Value
C-4490,142,6,10518.0275,1,High Value
C-4491,416,2,1239.0,0,Mid Value
C-4492,166,4,5512.79,0,Mid Value
C-4494,376,2,1043.25,0,Mid Value
C-4495,21,4,2903.62,0,Mid Value
C-4496,194,3,1223.69,0,Mid Value
C-4497,421,3,7898.177500000001,0,Mid Value
C-4498,223,5,6681.877500000001,1,High Value
C-4499,1358,1,4666.087500000001,2,Low Value
C-4500,33,5,5653.15,1,High Value
C-4501,375,3,1737.0600000000002,0,Mid Value
C-4502,409,4,3926.06,0,Mid Value
C-4503,1252,1,161.56,2,Low Value
C-4504,242,3,1686.22,0,Mid Value
C-4505,109,4,2153.12,0,Mid Value
C-4506,563,1,4666.087500000001,2,Low Value
C-4507,1316,1,18.78,2,Low Value
C-4508,549,2,403.59000000000003,2,Low Value
C-4510,10,4,1260.1599999999999,0,Mid Value
C-4511,110,3,5712.2475,0,Mid Value
C-4512,404,3,3096.98,0,Mid Value
C-4513,318,2,1573.6100000000001,0,Mid Value
C-4514,53,8,6195.37,1,High Value
C-4515,94,6,15016.765000000001,1,High Value
C-4516,540,1,413.35,2,Low Value
C-4517,252,3,1367.06,0,Mid Value
C-4518,620,2,5822.047500000001,2,Low Value
C-4519,22,3,1495.98,0,Mid Value
C-4520,85,5,6474.58,1,High Value
C-4521,733,3,4393.97,2,Low Value
C-4522,356,5,5572.87,0,Mid Value
C-4523,147,3,5394.647500000001,0,Mid Value
C-4524,805,3,5260.797500000001,2,Low Value
C-4525,698,2,3251.37,2,Low Value
C-4526,316,1,3997.6,0,Mid Value
C-4527,150,5,3560.76,0,Mid Value
C-4528,831,1,2381.68,2,Low Value
C-4529,396,3,5617.887500000001,0,Mid Value
C-4530,142,6,10726.0475,1,High Value
C-4531,623,4,7463.0375,0,Mid Value
C-4532,552,6,7592.45,1,High Value
C-4533,766,2,5073.5375,2,Low Value
C-4534,127,3,802.55,0,Mid Value
C-4535,2,3,6299.737500000001,0,Mid Value
C-4536,257,5,6190.82,1,High Value
C-4537,51,5,16391.005,1,High Value
C-4538,273,2,284.79999999999995,0,Mid Value
C-4539,303,2,1242.78,0,Mid Value
C-4540,372,5,6727.5599999999995,1,High Value
C-4541,43,5,1431.52,0,Mid Value
C-4542,324,3,4704.4,0,Mid Value
C-4543,435,2,273.87,0,Mid Value
C-4544,203,5,5149.879999999999,0,Mid Value
C-4545,193,4,887.3,0,Mid Value
C-4546,356,5,3515.5699999999997,0,Mid Value
C-4547,755,4,6388.730327729836,2,Low Value
C-4548,57,3,5164.4075,0,Mid Value
C-4549,196,3,1164.8200000000002,0,Mid Value
C-4550,65,5,12082.125,1,High Value
C-4551,366,4,1163.6,0,Mid Value
C-4552,317,4,7152.99,0,Mid Value
C-4553,287,3,10779.4175,1,High Value
C-4554,22,8,2518.41,1,High Value
C-4555,489,2,2529.8,0,Mid Value
C-4556,47,5,5620.76,1,High Value
C-4557,540,3,2134.9300000000003,2,Low Value
C-4558,319,4,12603.265000000001,1,High Value
C-4560,303,4,4274.610000000001,0,Mid Value
C-4561,1457,1,249.3,2,Low Value
C-4562,162,4,10466.9475,1,High Value
C-4563,143,4,6903.767500000001,0,Mid Value
C-4564,306,1,1696.14,0,Mid Value
C-4565,319,4,1957.88,0,Mid Value
C-4566,587,1,218.84,2,Low Value
C-4567,381,5,12637.705000000002,1,High Value
C-4568,23,7,12814.675000000001,1,High Value
C-4569,949,3,4990.0599999999995,2,Low Value
C-4570,415,3,4760.9975,0,Mid Value
C-4571,292,2,4640.450000000001,0,Mid Value
C-4572,129,7,15085.965,1,High Value
C-4573,387,6,7444.77,1,High Value
C-4574,642,2,4911.647500000001,2,Low Value
C-4575,78,7,9787.3775,1,High Value
C-4576,8,8,7594.2775,1,High Value
C-4577,527,3,1292.08,0,Mid Value
C-4578,441,2,1395.4099999999999,0,Mid Value
C-4579,1116,3,2791.9500000000003,2,Low Value
C-4580,1424,1,554.79,2,Low Value
C-4581,136,6,11740.09,1,High Value
C-4582,291,10,8873.380000000001,1,High Value
C-4583,635,3,1610.48,2,Low Value
C-4584,158,4,763.99,0,Mid Value
C-4585,67,11,11329.08,1,High Value
C-4586,322,2,206.07,0,Mid Value
C-4587,59,4,10970.995,1,High Value
C-4588,214,6,10265.539999999999,1,High Value
C-4589,152,5,8660.1975,1,High Value
C-4590,347,2,2393.17,0,Mid Value
C-4591,801,1,629.12,2,Low Value
C-4592,586,6,7350.567500000001,1,High Value
C-4593,655,4,1590.12,2,Low Value
C-4594,251,5,5543.52,0,Mid Value
C-4595,18,5,2820.13,0,Mid Value
C-4596,104,7,7636.487500000001,1,High Value
C-4597,474,2,5593.967500000001,0,Mid Value
C-4598,29,5,7277.76,1,High Value
C-4599,184,6,9510.7575,1,High Value
C-4600,150,3,558.9,0,Mid Value
C-4601,76,6,8692.4775,1,High Value
C-4602,398,3,1977.1499999999999,0,Mid Value
C-4603,61,6,8070.0775,1,High Value
C-4604,1093,2,3888.39,2,Low Value
C-4605,104,7,6552.6975,1,High Value
C-4606,93,4,9613.27,1,High Value
C-4607,950,2,5670.4075,2,Low Value
C-4608,198,2,5106.297500000001,0,Mid Value
C-4609,262,3,13998.2625,1,High Value
C-4610,20,5,7555.81,1,High Value
C-4611,540,3,2841.98,0,Mid Value
C-4612,38,4,10139.695000000002,1,High Value
C-4613,794,3,6521.6475,2,Low Value
C-4614,287,4,1526.6499999999999,0,Mid Value
C-4615,304,2,911.2099999999999,0,Mid Value
C-4616,449,3,2732.74,0,Mid Value
C-4617,151,2,689.2,0,Mid Value
C-4618,372,3,3940.11,0,Mid Value
C-4619,1182,2,1884.1200000000001,2,Low Value
C-4620,131,5,8314.3675,1,High Value
C-4621,119,2,1598.8600000000001,0,Mid Value
C-4622,342,2,2978.62,0,Mid Value
C-4623,248,4,2650.87,0,Mid Value
C-4624,58,7,9164.577500000001,1,High Value
C-4625,568,2,3508.6800000000003,2,Low Value
C-4626,760,1,1551.24,2,Low Value
C-4627,139,7,10807.9375,1,High Value
C-4628,138,3,5315.967500000001,0,Mid Value
C-4629,1262,1,93.24,2,Low Value
C-4630,23,3,5585.397500000001,0,Mid Value
C-4631,284,3,6154.187500000001,0,Mid Value
C-4632,537,3,9630.075,0,Mid Value
C-4633,834,4,3056.73,2,Low Value
C-4634,210,4,4959.717500000001,0,Mid Value
C-4636,548,4,8433.7575,1,High Value
C-4637,1197,2,5063.687500000001,2,Low Value
C-4638,617,6,3549.64,0,Mid Value
C-4639,366,3,5014.7475,0,Mid Value
C-4640,26,2,2297.6099999999997,0,Mid Value
C-4641,140,6,6662.5,1,High Value
C-4642,55,7,6325.847500000001,1,High Value
C-4643,339,2,1949.8914705977647,0,Mid Value
C-4644,13,5,5180.08,0,Mid Value
C-4645,1263,1,203.43,2,Low Value
C-4646,17,5,3691.72,0,Mid Value
C-4647,40,4,3232.8199999999997,0,Mid Value
C-4648,507,1,919.55,2,Low Value
C-4649,669,2,2710.02,2,Low Value
C-4650,69,4,2594.48,0,Mid Value
C-4651,26,4,1735.8700000000001,0,Mid Value
C-4652,457,3,9542.735,0,Mid Value
C-4653,135,8,16041.885000000002,1,High Value
C-4654,156,4,5053.26,0,Mid Value
C-4655,525,3,5773.59,0,Mid Value
C-4656,36,7,15211.177500000002,1,High Value
C-4657,127,5,6965.2275,1,High Value
C-4658,80,4,8280.817500000001,1,High Value
C-4659,50,4,15067.812500000002,1,High Value
C-4660,131,1,1392.58,0,Mid Value
C-4661,381,5,8394.14,1,High Value
C-4662,473,2,5193.847500000001,0,Mid Value
C-4663,162,5,7167.22114250906,1,High Value
C-4664,934,2,4452.1900000000005,2,Low Value
C-4665,193,7,5327.711473508385,1,High Value
C-4666,281,7,10084.007500000002,1,High Value
C-4667,202,5,9253.4575,1,High Value
C-4668,1246,1,84.15,2,Low Value
C-4669,293,5,1468.3600000000001,0,Mid Value
C-4670,93,4,1109.91,0,Mid Value
C-4671,39,5,4492.14,0,Mid Value
C-4672,479,4,5732.257500000001,0,Mid Value
C-4673,740,2,144.36,2,Low Value
C-4674,709,2,3866.2000000000003,2,Low Value
C-4675,577,4,2033.4099999999999,0,Mid Value
C-4676,105,2,3780.38,0,Mid Value
C-4677,506,4,5185.34,0,Mid Value
C-4678,6,3,3033.23,0,Mid Value
C-4679,9,8,6066.34,1,High Value
C-4680,177,5,12989.225,1,High Value
C-4681,64,4,1419.39,0,Mid Value
C-4682,1037,2,510.64,2,Low Value
C-4683,491,3,8939.5575,0,Mid Value
C-4684,481,3,4621.04,0,Mid Value
C-4685,1074,3,2318.77,2,Low Value
C-4686,147,9,17118.662500000002,1,High Value
C-4687,108,8,16183.157500000001,1,High Value
C-4688,146,9,19161.265,1,High Value
C-4689,432,3,2305.26,0,Mid Value
C-4690,75,3,5864.187500000001,0,Mid Value
C-4691,1309,2,5178.9075,2,Low Value
C-4692,125,2,966.3499999999999,0,Mid Value
C-4693,460,5,8179.68,1,High Value
C-4694,1141,3,5034.95,2,Low Value
C-4695,873,3,961.5799999999999,2,Low Value
C-4696,233,2,257.55,0,Mid Value
C-4697,131,6,11375.925000000001,1,High Value
C-4698,175,2,4923.397500000001,0,Mid Value
C-4699,191,4,6827.0275,0,Mid Value
C-4700,116,3,2637.55,0,Mid Value
C-4701,93,3,6781.727500000001,0,Mid Value
C-4702,51,9,9383.06,1,High Value
C-4703,67,4,5284.41,0,Mid Value
C-4704,488,3,4497.34,0,Mid Value
C-4705,110,5,1339.8000000000002,0,Mid Value
C-4706,62,2,1062.28,0,Mid Value
C-4707,579,2,5124.887500000001,2,Low Value
C-4708,225,2,1175.81,0,Mid Value
C-4709,568,3,4260.09,2,Low Value
C-4710,92,7,10681.897500000001,1,High Value
C-4711,112,5,5498.8175,0,Mid Value
C-4712,52,4,2842.3,0,Mid Value
C-4713,1066,1,609.92,2,Low Value
C-4714,29,3,5390.43,0,Mid Value
C-4715,139,8,3099.0,1,High Value
C-4716,332,8,10287.647500000001,1,High Value
C-4717,501,6,10046.2875,1,High Value
C-4718,178,7,6651.587500000001,1,High Value
C-4719,495,4,2783.9700000000003,0,Mid Value
C-4720,99,9,9982.4275,1,High Value
C-4721,123,6,8067.347500000001,1,High Value
C-4722,28,10,25748.8925,1,High Value
C-4723,36,1,745.42,0,Mid Value
C-4724,450,6,2618.18,0,Mid Value
C-4725,311,3,954.1300000000001,0,Mid Value
C-4726,291,8,15133.865000000002,1,High Value
C-4728,470,5,6446.4775,1,High Value
C-4729,160,4,4583.88,0,Mid Value
C-4730,250,2,5265.397500000001,0,Mid Value
C-4731,276,3,5684.85,0,Mid Value
C-4732,993,2,466.84,2,Low Value
C-4733,170,5,2344.08,0,Mid Value
C-4734,27,4,7310.017500000001,0,Mid Value
C-4735,106,6,1422.73,0,Mid Value
C-4736,180,6,5563.379999999999,1,High Value
C-4737,957,1,4666.087500000001,2,Low Value
C-4738,164,6,8441.817500000001,1,High Value
C-4739,228,4,2858.59,0,Mid Value
C-4740,87,4,3889.64,0,Mid Value
C-4741,58,4,3008.1,0,Mid Value
C-4742,1135,3,4095.3500000000004,2,Low Value
C-4743,776,1,1386.18,2,Low Value
C-4744,120,4,1504.48,0,Mid Value
C-4745,226,9,12589.157500000001,1,High Value
C-4746,970,3,3288.0600000000004,2,Low Value
C-4747,465,5,1628.31,0,Mid Value
C-4748,154,6,2083.94,0,Mid Value
C-4749,60,2,659.78,0,Mid Value
C-4750,1320,1,1707.06,2,Low Value
C-4751,140,5,8377.21,1,High Value
C-4752,730,2,2542.63,2,Low Value
C-4753,532,1,81.27,2,Low Value
C-4754,101,5,2896.25,0,Mid Value
C-4755,218,4,6668.257500000001,0,Mid Value
C-4756,224,6,4349.78,1,High Value
C-4757,33,4,8719.7975,1,High Value
C-4758,130,7,7570.73,1,High Value
C-4759,218,3,4683.92,0,Mid Value
C-4760,304,6,9634.567500000001,1,High Value
C-4761,209,2,9332.175000000001,0,Mid Value
C-4762,228,5,11183.695,1,High Value
C-4763,262,3,6560.23,0,Mid Value
C-4764,366,4,6965.9475,0,Mid Value
C-4765,261,3,1072.06,0,Mid Value
C-4766,117,3,1254.62,0,Mid Value
C-4767,100,5,1870.19,0,Mid Value
C-4768,29,7,17905.525,1,High Value
C-4769,586,6,18529.29,1,High Value
C-4770,146,3,920.34,0,Mid Value
C-4771,51,5,4176.76,0,Mid Value
C-4772,1033,2,4108.07,2,Low Value
C-4773,858,4,6404.887500000001,2,Low Value
C-4774,32,4,3980.34,0,Mid Value
C-4775,253,3,5709.967500000001,0,Mid Value
C-4776,299,2,1668.35,0,Mid Value
C-4777,104,4,6202.21,0,Mid Value
C-4778,552,4,10160.2,1,High Value
C-4779,550,2,6392.6175,2,Low Value
C-4780,205,3,9205.2275,0,Mid Value
C-4782,10,4,10288.315000000002,1,High Value
C-4783,211,6,7720.0675,1,High Value
C-4784,21,8,11509.8475,1,High Value
C-4785,109,6,8009.6675000000005,1,High Value
C-4786,420,3,4593.71,0,Mid Value
C-4787,401,6,5479.8675,1,High Value
C-4788,66,7,10527.727499999999,1,High Value
C-4789,776,2,399.04,2,Low Value
C-4790,395,4,4496.23,0,Mid Value
C-4791,656,3,5942.0199999999995,2,Low Value
C-4792,229,4,1063.6499999999999,0,Mid Value
C-4793,147,2,3179.9700000000003,0,Mid Value
C-4794,940,4,11529.785000000002,2,Low Value
C-4795,85,5,3020.2400000000002,0,Mid Value
C-4796,129,4,4960.54,0,Mid Value
C-4797,109,6,4403.6,1,High Value
C-4798,448,3,3321.7,0,Mid Value
C-4799,430,3,6286.637500000001,0,Mid Value
C-4800,167,3,5064.007500000001,0,Mid Value
C-4801,444,2,9332.175000000001,0,Mid Value
C-4802,110,5,5700.36,1,High Value
C-4803,204,3,1750.45,0,Mid Value
C-4804,65,3,1301.76,0,Mid Value
C-4805,113,3,1416.74,0,Mid Value
C-4806,17,8,7033.34,1,High Value
C-4807,35,3,1821.59,0,Mid Value
C-4808,61,3,5211.047500000001,0,Mid Value
C-4809,931,4,1875.51,2,Low Value
C-4810,934,5,7106.35,2,Low Value
C-4811,50,5,7679.257500000001,1,High Value
C-4812,25,2,1050.49,0,Mid Value
C-4813,175,3,4808.71,0,Mid Value
C-4814,775,4,5377.1175,2,Low Value
C-4815,709,7,12021.68,1,High Value
C-4816,99,1,2008.35,0,Mid Value
C-4817,412,2,810.72,0,Mid Value
C-4818,141,9,9763.5175,1,High Value
C-4819,1001,2,7633.3275,2,Low Value
C-4820,789,3,5892.257500000001,2,Low Value
C-4821,59,4,6179.1675000000005,0,Mid Value
C-4822,740,2,745.54,2,Low Value
C-4823,715,1,776.61,2,Low Value
C-4824,166,4,10710.525000000001,1,High Value
C-4825,652,2,2498.35,2,Low Value
C-4826,1148,1,212.4,2,Low Value
C-4827,776,3,5718.397500000001,2,Low Value
C-4828,143,3,662.4,0,Mid Value
